total_cost,total_power,cpu_score,gpu_score,ram_score,storage_score,psu_score,purpose,purpose_encoded,compatibility,budget_difference,overall_build_quality
1644.94,305.0,175.5,19980,115200,3686400.0,1.0,Editing,1,1.0,32.01714182459136,55.40478361704567
3881.9399999999987,375.0,202.5,22980,25600,8192000.0,2.0,Gaming,0,0.0,2495.034069995931,2.2984091104509865
1293.44,100.0,240.0,3480,6400,19200.0,1.0,Office,2,0.0,-690.1714574281505,34.36945720454292
993.94,100.0,129.5,8980,36800,972800.0,3.0,Editing,1,0.0,-1824.909655141446,25.804466789292054
1707.94,315.0,153.0,26980,256000,9523200.0,0.0,Office,2,0.0,1247.6183080127587,0.0
765.94,110.0,157.0,2480,38400,236800.0,4.0,Editing,1,0.0,151.08462834375757,16.065480972344822
891.94,200.0,132.0,7480,6400,7168000.0,1.0,Editing,1,0.0,-2773.621301219373,19.843517613972082
1249.94,230.0,151.0,18120,25600,6553600.0,2.0,Gaming,0,0.0,-2422.78203897812,25.817063678515947
2797.9399999999996,250.0,357.0,3980,85312,1024000.0,5.0,Editing,1,0.0,338.7908509261606,32.861552515235
1159.94,285.0,196.5,17980,85312,384000.0,5.0,Gaming,0,1.0,231.4674306099996,34.266023057084276
1080.94,140.0,186.5,5480,204800,2048000.0,4.0,Editing,1,0.0,-2824.0960565038085,24.70319611000098
1133.94,168.0,96.0,16670,12800,10137600.0,1.0,Gaming,0,0.0,-2152.3215980636473,20.12590204211223
1375.94,239.0,96.0,14670,12800,2432000.0,5.0,Editing,1,0.0,-2431.332615540009,20.755090341132487
1866.94,445.0,199.0,25980,20800,44800.0,0.0,Office,2,0.0,-1940.8791825235467,25.360637304830444
905.94,230.0,263.0,1980,9600,742400.0,4.0,Gaming,0,1.0,-896.4005703453597,38.28567229337026
1450.94,470.0,227.5,11980,64000,1331200.0,2.0,Editing,1,0.0,-1672.8870254761014,31.44070033658152
1146.94,96.0,68.0,13980,3200,9728000.0,5.0,Office,2,0.0,-1653.5964300565001,32.66870159471323
1106.94,270.0,165.0,15580,243200,1152000.0,3.0,Editing,1,0.0,-2154.144389711012,29.365569646089924
1038.94,60.0,166.0,680,20800,6758400.0,2.0,Gaming,0,1.0,-2543.4751559561405,31.777290227854216
1061.94,225.0,109.5,16450,57600,1740800.0,2.0,Gaming,0,0.0,-2451.822905333014,25.212989635187693
888.94,340.0,160.5,9980,5332,1971200.0,5.0,Office,2,0.0,-1768.8321827031773,26.249431047726546
30654.94000000001,415.0,136.0,68980,13600,633600.0,2.0,Office,2,0.0,28521.666294599363,1.0745837069273543
750.94,213.0,96.0,11920,25600,4300800.0,1.0,Office,2,0.0,-144.95739583307238,40.074365594144915
1460.94,235.0,129.5,18990,140800,2867200.0,1.0,Office,2,0.0,-582.4301003338551,42.23394260536425
2820.9399999999996,255.0,342.25,5480,21328,5068800.0,1.0,Office,2,0.0,2385.4046446587804,0.0
30530.44000000001,365.0,105.5,68980,19200,320000.0,2.0,Gaming,0,0.0,26749.197749952797,0.0
1142.94,265.0,132.0,20870,11732,294400.0,5.0,Editing,1,1.0,422.3803046319596,0.0
892.94,195.0,187.0,12980,10664,211200.0,0.0,Office,2,0.0,-3037.3516485903674,24.551173490660997
1412.44,75.0,194.5,3980,121600,8294400.0,4.0,Gaming,0,1.0,811.0975516831015,0.0
1242.44,145.0,286.0,8790,230400,4915200.0,0.0,Gaming,0,0.0,-722.7749405000843,35.98425196430887
723.44,104.0,109.5,580,115200,358400.0,5.0,Editing,1,1.0,-486.90867408449003,39.19281887215901
11176.939999999999,285.0,196.0,45980,96000,2969600.0,5.0,Gaming,0,0.0,10553.854980619128,1.1158030785494417
1004.44,285.0,164.5,18990,9600,1433600.0,1.0,Office,2,0.0,280.37152133219035,0.0
7733.939999999999,395.0,199.0,38980,30400,9420800.0,4.0,Editing,1,0.0,4712.950121940037,0.0
1804.94,495.0,170.5,29650,108800,4352000.0,1.0,Office,2,0.0,341.40529536080453,21.95041764316124
693.94,135.0,194.5,1980,96000,307200.0,2.0,Gaming,0,0.0,-3142.7142476959566,14.980083488388232
1982.94,415.0,172.0,25980,38400,300800.0,3.0,Editing,1,0.0,-1421.1404982357758,25.414686339680827
1215.94,61.0,120.5,6980,307200,1100800.0,2.0,Office,2,0.0,-215.130337440022,50.55195878709213
2366.9399999999996,395.0,166.5,35980,320000,6246400.0,2.0,Office,2,0.0,383.2731512598607,41.164555933650945
1408.44,375.0,302.0,20870,22400,505600.0,4.0,Gaming,0,0.0,-185.6041055370397,45.67248674311339
1445.94,190.0,186.5,5980,132256,268800.0,2.0,Office,2,0.0,-49.48734745121055,45.830882047836255
3309.9399999999987,345.0,192.0,26590,68256,441600.0,2.0,Office,2,0.0,2838.5339113240225,0.0
1025.94,80.0,191.0,4480,108800,870400.0,1.0,Gaming,0,1.0,-2342.002110711496,30.053883245832903
1688.94,21.0,62.0,6980,230400,2227200.0,5.0,Office,2,0.0,287.00002251753835,27.007091143818553
715.44,133.0,173.5,980,38400,345600.0,2.0,Editing,1,0.0,-524.5767198181156,30.44389041657305
886.94,205.0,160.5,11920,57600,512000.0,2.0,Gaming,0,0.0,215.17498832094373,10.78193103729883
947.94,315.0,109.5,21980,6400,1561600.0,3.0,Gaming,0,0.0,-2898.650420368299,25.3437776548608
1251.94,320.0,202.5,8480,42656,4761600.0,3.0,Gaming,0,0.0,-1081.0145854217185,27.609174449239486
1341.94,162.0,240.0,9540,115200,3635200.0,5.0,Editing,1,1.0,-796.0401926767513,48.72794478621319
2559.9399999999996,590.0,192.5,29980,4264,1433600.0,2.0,Office,2,0.0,1624.316398544243,0.5311366952809929
1512.94,370.0,100.5,31980,5332,345600.0,1.0,Gaming,0,0.0,-823.3053468261514,39.02588349872722
662.94,55.0,105.5,1480,11732,358400.0,1.0,Editing,1,0.0,-1951.2539105947953,18.606695270469388
1231.44,250.0,186.0,2980,307200,1868800.0,0.0,Gaming,0,1.0,-683.6748982540257,39.34404189258062
3197.9399999999987,341.0,147.0,21890,42656,512000.0,5.0,Editing,1,0.0,1277.4673673520201,0.11211887713027174
799.94,78.0,232.0,980,17056,256000.0,4.0,Office,2,0.0,-1241.5152727821753,30.557886400183268
883.44,234.0,109.5,11480,9600,307200.0,5.0,Office,2,0.0,-55.87951515737632,33.491499760887464
7837.939999999999,375.0,178.5,28980,19200,281600.0,4.0,Gaming,0,0.0,5629.293109327223,0.0
1543.94,445.0,318.0,30980,8532,5427200.0,3.0,Gaming,0,0.0,-484.42938397719195,45.32009195187315
2779.9399999999996,165.0,85.0,19870,15200,8294400.0,1.0,Editing,1,0.0,2043.7216016219966,0.0
7904.939999999999,355.0,322.0,38980,21344,89600.0,5.0,Office,2,0.0,4763.9544129761925,0.08357170999702856
786.44,145.0,100.5,11980,68256,115200.0,3.0,Gaming,0,0.0,-1015.7056120484294,26.799548263545628
1407.94,395.0,195.0,26450,29856,716800.0,2.0,Editing,1,0.0,-1334.6452576345214,32.24215284410106
1288.44,105.0,240.0,2980,128000,9625600.0,2.0,Editing,1,0.0,-1830.6261499073848,36.68898035212401
1123.94,56.0,92.5,6980,34112,3174400.0,3.0,Editing,1,0.0,-45.53658283861023,39.68578874504469
1843.44,288.0,203.5,25980,32000,8089600.0,0.0,Editing,1,0.0,1429.8113589233717,1.9692381757785173
1073.94,25.0,92.5,680,64000,8908800.0,1.0,Office,2,0.0,-2718.5734476718812,33.564126584734964
1806.94,180.0,122.5,15980,108800,921600.0,0.0,Gaming,0,0.0,-298.75208433407397,43.94122606995677
1119.94,240.0,118.0,18890,217600,1484800.0,4.0,Editing,1,0.0,-2629.936922881973,27.84408259264902
1402.94,90.0,102.5,3980,76800,96000.0,5.0,Office,2,0.0,-1325.3090014585578,27.221033983571843
1606.94,225.0,286.0,16980,44800,620800.0,0.0,Gaming,0,0.0,-448.00260321061205,37.40455797850499
1024.94,150.0,149.0,16670,3200,1638400.0,5.0,Office,2,0.0,24.92922487678686,42.00656392213374
1189.94,86.0,240.0,180,60800,2969600.0,4.0,Gaming,0,0.0,-2417.673666727612,25.71822812996984
4793.939999999999,328.0,191.0,28980,76800,140800.0,2.0,Editing,1,0.0,2790.7120735603776,0.27672817266760086
769.44,91.0,101.0,2480,34128,10137600.0,1.0,Editing,1,0.0,-292.02171134232276,37.70800930767592
6594.939999999999,515.0,707.0,7980,17056,1382400.0,5.0,Gaming,0,0.0,4195.414487680413,0.0
1512.94,340.0,341.0,3980,243200,1228800.0,1.0,Gaming,0,0.0,-2107.396300522062,33.36024270211837
3682.9399999999987,315.0,216.0,18980,36800,10137600.0,2.0,Editing,1,0.0,588.9262627863304,28.968038409155014
1109.94,170.0,190.5,11560,6400,7782400.0,2.0,Office,2,0.0,-1295.1346927596774,39.76366492557439
1516.44,108.0,220.0,12980,153600,1996800.0,3.0,Gaming,0,1.0,-2446.6029483124066,45.32816831723233
1663.94,365.0,341.0,16980,51200,588800.0,0.0,Office,2,0.0,-830.1167882930945,36.72751608059047
1120.94,315.0,144.5,23980,42656,7270400.0,1.0,Editing,1,0.0,-2615.2196216798457,29.314945787792105
787.94,84.0,158.5,280,12000,4403200.0,2.0,Editing,1,1.0,-940.0027161282719,38.9935940687845
1300.94,380.0,202.5,26990,64000,51200.0,1.0,Gaming,0,0.0,189.6008926215468,33.33631875606903
967.94,240.0,131.0,16990,16000,460800.0,5.0,Gaming,0,1.0,-2989.4824372218086,32.42016794950006
2516.9399999999996,315.0,118.0,30980,153600,3891200.0,1.0,Gaming,0,0.0,-1447.1818915664535,38.93807268845315
3305.9399999999996,620.0,252.0,45980,34112,1920000.0,3.0,Office,2,0.0,2201.806384160279,0.7583026115887586
1315.94,400.0,131.0,26990,19200,2764800.0,3.0,Editing,1,1.0,-748.7488236126555,44.66103438719298
2369.9399999999996,195.0,132.0,27980,153600,384000.0,5.0,Office,2,0.0,-1616.1100704333903,32.88261320821649
1024.94,210.0,195.5,15580,33600,243200.0,4.0,Office,2,0.0,-1604.4818989404462,30.087283223903185
6972.939999999999,345.0,206.0,26980,25600,486400.0,4.0,Editing,1,0.0,6526.024830153636,1.2476289905928977
1129.94,245.0,180.0,21670,35200,38400.0,1.0,Gaming,0,0.0,-619.3558915689136,38.410467822889316
2398.939999999999,280.0,117.5,18980,7464,819200.0,1.0,Gaming,0,0.0,-742.6073214659259,36.84406989654501
3190.4399999999996,575.0,226.5,29980,243200,640000.0,0.0,Office,2,0.0,1312.9908211312195,2.567907655634888
1806.94,100.0,95.5,8980,10672,3072000.0,5.0,Office,2,0.0,465.2484137845845,0.0
13664.439999999999,506.0,91.0,58970,19200,1715200.0,2.0,Gaming,0,0.0,9851.891460596382,1.7232095090611652
4958.439999999999,310.0,113.5,31980,320000,742400.0,3.0,Editing,1,0.0,2824.6859289102867,0.0
1392.94,388.0,125.5,30980,51200,371200.0,1.0,Gaming,0,0.0,-2600.069926360671,30.94638625699907
871.94,241.0,68.0,14890,121600,403200.0,3.0,Office,2,1.0,-1772.7669183596704,40.01626731613406
30925.94000000001,825.0,267.0,58980,29856,1126400.0,5.0,Office,2,0.0,28957.174091538283,0.0
945.94,90.0,149.5,1980,4264,601600.0,5.0,Office,2,0.0,-2994.839505082987,21.945830939072128
1304.94,85.0,123.0,9980,64000,288000.0,5.0,Office,2,1.0,-459.3684213715658,45.18112830274592
1014.94,195.0,158.5,8980,121600,896000.0,0.0,Editing,1,0.0,-322.01778513525664,40.57014403530568
2113.44,460.0,369.5,12980,76800,5017600.0,0.0,Office,2,0.0,245.2994901932259,35.931330307251706
31079.94000000001,410.0,149.5,68980,70400,998400.0,1.0,Editing,1,0.0,30236.52798532302,0.9398375778515937
779.94,135.0,148.0,7980,51200,499200.0,1.0,Editing,1,1.0,-2475.8479130936216,32.07954882243827
1391.94,255.0,119.0,19980,132256,384000.0,1.0,Gaming,0,0.0,-545.376670630319,36.35184613901763
1241.94,205.0,132.0,15340,76800,2304000.0,0.0,Editing,1,0.0,-112.95212488595325,45.81554717709606
1269.94,180.0,284.5,3980,46928,4096000.0,4.0,Gaming,0,1.0,182.85088362385432,38.46491106052796
1985.94,383.0,185.5,31980,4264,2867200.0,4.0,Office,2,0.0,184.8273324958143,35.35864227585239
1311.94,335.0,244.5,8980,121600,716800.0,4.0,Editing,1,0.0,-2250.062140708892,24.70227527243661
705.94,229.0,96.0,15980,17056,768000.0,1.0,Office,2,0.0,-2093.7590856014385,25.53518422174804
978.94,50.0,149.0,890,115200,1382400.0,3.0,Gaming,0,1.0,-2055.906531330983,35.45507008760205
1195.94,95.0,286.0,2480,51200,1382400.0,0.0,Editing,1,0.0,-2654.065492246212,20.304997233823315
924.94,140.0,153.5,11560,93856,108800.0,1.0,Editing,1,0.0,-1790.8401695937182,27.570124050977252
2221.4399999999996,310.0,250.0,21450,230400,844800.0,2.0,Office,2,0.0,-122.69938221950997,46.89866825216904
11105.439999999999,315.0,142.0,45980,9600,5017600.0,4.0,Office,2,0.0,10143.033118734964,0.0
1624.94,40.0,136.0,1280,33600,4352000.0,0.0,Gaming,0,0.0,-1769.6932269592185,24.318624375155768
1392.94,325.0,171.0,26980,281600,460800.0,2.0,Office,2,0.0,-360.9776176774649,45.83403562737652
1038.94,60.0,168.0,2480,36800,3276800.0,3.0,Editing,1,0.0,-11.743559006590203,40.660927244943586
1410.94,205.0,230.0,17980,7464,166400.0,0.0,Gaming,0,0.0,-1396.4659449003098,25.485322209755605
1176.94,45.0,175.5,1980,128000,332800.0,3.0,Gaming,0,0.0,-2622.6943600196673,20.06881685220693
11073.939999999999,304.0,109.5,45980,89600,2099200.0,1.0,Editing,1,1.0,7077.5954574701755,0.4166521336880866
10955.939999999999,220.0,395.0,780,132256,7372800.0,5.0,Editing,1,0.0,7945.781374722905,0.28918024317838703
1252.94,165.0,320.0,10230,34128,2252800.0,5.0,Office,2,0.0,-1101.4153160730461,37.780763642000544
846.94,251.0,125.5,16980,102400,1536000.0,1.0,Gaming,0,0.0,-3066.4272486596205,19.357889956062557
11163.939999999999,295.0,195.5,45980,30400,8908800.0,2.0,Editing,1,1.0,7419.144015105872,0.0
1462.44,230.0,227.0,18120,268800,2611200.0,3.0,Gaming,0,0.0,-2462.7232019407074,34.04828821377398
30858.94000000001,385.0,196.0,68980,25600,454400.0,4.0,Editing,1,0.0,29583.6515548354,0.0
4763.439999999999,315.0,61.0,28980,230400,1766400.0,3.0,Editing,1,0.0,3061.858928835415,0.0
996.44,265.0,131.0,8980,108800,1126400.0,0.0,Editing,1,0.0,-750.1780697090271,30.851870463632572
2138.94,95.0,202.5,1480,66128,345600.0,4.0,Gaming,0,0.0,-646.5934316495423,37.57514361438357
14269.439999999999,509.0,98.5,58970,294400,492800.0,4.0,Editing,1,0.0,13477.968424136507,0.0
1269.94,285.0,192.0,23750,12800,2918400.0,1.0,Gaming,0,0.0,406.57965524888755,0.0
1911.94,307.0,261.5,9540,128000,108800.0,5.0,Gaming,0,1.0,-1337.8144757082532,42.67369903702229
702.94,84.0,142.0,280,5332,3993600.0,3.0,Office,2,0.0,-2714.3934975505294,23.112203803821057
1048.94,330.0,196.5,18890,60800,908800.0,4.0,Gaming,0,0.0,-63.02672417657777,50.479813209169855
1520.94,195.0,121.0,12980,153600,128000.0,3.0,Editing,1,0.0,-726.2545486758027,33.6720160715836
821.94,156.0,69.0,10480,60800,2560000.0,5.0,Editing,1,1.0,-1571.524361186715,35.975915985857334
1887.94,150.0,206.0,9980,2132,4505600.0,4.0,Editing,1,0.0,-1070.6698560227446,32.36878537572858
2028.94,335.0,191.5,19980,320000,2662400.0,5.0,Office,2,0.0,1593.1167274217723,0.0
674.94,30.0,85.0,1280,166400,1254400.0,3.0,Editing,1,0.0,-2222.6439277868035,19.508751862703026
1437.94,155.0,243.5,2980,115200,1139200.0,5.0,Gaming,0,1.0,-1931.7980661354236,38.88634547319268
1009.94,205.0,134.5,15340,12800,76800.0,1.0,Gaming,0,0.0,-1540.9511590909506,22.291786842419295
1080.94,185.0,129.5,14560,12800,3840000.0,4.0,Editing,1,0.0,-1457.7197555720832,26.582083839925907
3107.9399999999996,425.0,233.0,32980,281600,140800.0,3.0,Office,2,0.0,2409.499519278044,0.0
984.94,45.0,165.0,680,256000,691200.0,0.0,Office,2,0.0,-2152.674674501349,32.27731989595297
1035.94,195.0,175.5,11980,16000,140800.0,4.0,Gaming,0,0.0,-2952.996196461765,18.16265879307144
1519.94,135.0,149.5,4920,54400,8089600.0,3.0,Gaming,0,0.0,-176.38089685159503,38.435663594373004
3781.9399999999987,355.0,165.0,22980,25600,204800.0,0.0,Editing,1,0.0,266.42035321092544,36.92492933749354
2661.9399999999996,465.0,174.0,29980,16532,486400.0,3.0,Gaming,0,0.0,1170.8692342959746,0.0
1082.94,320.0,184.0,8480,22400,1817600.0,0.0,Editing,1,0.0,-2684.165955632748,19.503448211022484
1183.94,285.0,109.5,23980,96000,1331200.0,5.0,Office,2,0.0,-2702.7598609295574,28.59942575259823
2899.4399999999996,440.0,456.5,11920,27200,1894400.0,5.0,Office,2,0.0,516.8042755809811,23.18637445953378
3886.9399999999987,300.0,263.5,29870,11732,704000.0,2.0,Editing,1,1.0,2286.0820188100606,0.0
1054.94,360.0,152.0,9980,57600,371200.0,5.0,Gaming,0,0.0,-2421.402502557362,24.910112881545803
930.94,140.0,141.5,11990,89600,256000.0,3.0,Editing,1,0.0,-479.9577851754084,31.41906248909119
945.94,205.0,168.0,9970,57600,4096000.0,4.0,Editing,1,0.0,-2589.366660411139,24.117038146482496
1424.44,155.0,325.0,6980,256000,1331200.0,2.0,Gaming,0,0.0,-805.6690797145861,41.86027601294618
1179.94,360.0,152.0,13980,76800,998400.0,2.0,Editing,1,0.0,233.7207762208384,21.052903350826632
2230.9399999999996,435.0,167.25,33980,46928,1715200.0,4.0,Editing,1,0.0,-1673.1108873465218,33.054236575710966
2814.9399999999996,370.0,456.5,13980,16532,102400.0,4.0,Office,2,0.0,-721.4421264276061,37.58717714464839
1087.94,163.0,184.0,3980,166400,4812800.0,2.0,Office,2,0.0,-293.74937501189515,50.45001133787239
1010.44,340.0,171.0,8480,192000,435200.0,3.0,Gaming,0,0.0,-2486.360514212305,25.52766144276731
943.94,45.0,133.5,2980,93856,204800.0,4.0,Gaming,0,0.0,-2706.2502140512006,20.9110842739027
977.94,224.0,109.5,15340,51200,1075200.0,3.0,Editing,1,0.0,-1779.7271729249233,25.463505568207434
909.94,95.0,85.0,11990,38400,640000.0,0.0,Gaming,0,0.0,-1874.1487447107224,23.42491938909539
6510.939999999999,315.0,134.5,27980,19200,1740800.0,4.0,Gaming,0,0.0,3565.4372356265617,0.0
1541.94,65.0,153.5,8980,59728,3584000.0,5.0,Office,2,1.0,-1879.702920121094,40.39559797777378
808.94,84.0,119.0,3980,21328,3379200.0,2.0,Editing,1,0.0,-2457.1065968607,20.84754731449626
2540.9399999999996,85.0,75.5,12980,4264,1075200.0,2.0,Editing,1,1.0,-208.62840008750163,44.41520417258613
1168.94,150.0,244.5,680,27200,5836800.0,0.0,Gaming,0,0.0,-1242.4066854668845,24.135651244147486
940.94,270.0,204.5,7980,160000,243200.0,0.0,Gaming,0,0.0,-189.29572765216176,37.48312562189024
1362.44,135.0,173.5,9980,153600,2201600.0,3.0,Gaming,0,0.0,132.2953318293903,35.56464730476596
30975.94000000001,475.0,262.0,68980,40000,595200.0,1.0,Office,2,0.0,27537.458297703244,0.0
1260.94,90.0,132.5,9980,30400,1190400.0,5.0,Office,2,0.0,-2688.3359810648903,26.491069298617276
1875.94,310.0,342.25,11980,19200,428800.0,2.0,Gaming,0,0.0,-2020.5884134495213,30.987996452931917
1463.94,346.0,263.0,15780,115200,7782400.0,5.0,Gaming,0,0.0,-516.2407849422236,47.17404059509047
1355.94,135.0,132.0,3980,132256,2176000.0,4.0,Editing,1,1.0,172.49808053864353,45.64796391801251
1261.94,285.0,134.5,20870,5332,716800.0,1.0,Gaming,0,0.0,-140.71222589081026,37.08269886786269
821.94,155.0,134.5,2980,134400,460800.0,2.0,Gaming,0,0.0,-1834.072193217106,24.46324114216799
665.94,66.0,139.0,180,24000,921600.0,0.0,Gaming,0,0.0,-2578.2170208700936,16.18202809039976
2068.94,171.0,147.0,12980,9600,38400.0,5.0,Gaming,0,0.0,1014.3212209064836,0.0
879.94,185.0,138.5,10890,76800,281600.0,4.0,Office,2,0.0,-578.4643135575197,36.95556471107019
1004.94,95.0,61.0,11990,230400,870400.0,2.0,Gaming,0,0.0,-2022.4225077918663,25.96944362230808
1210.94,295.0,142.0,16980,102400,192000.0,1.0,Gaming,0,0.0,-918.0807400013764,33.022159763115006
722.94,290.0,164.5,17990,7464,256000.0,5.0,Editing,1,0.0,-244.96589996192313,36.340384668945404
666.94,30.0,104.5,480,8532,2713600.0,0.0,Office,2,0.0,-2461.130873036137,22.73428566846946
1582.94,78.0,135.0,9980,320000,358400.0,3.0,Gaming,0,0.0,-586.1948050764695,41.83484183327305
2903.9399999999996,440.0,224.0,27480,96000,8806400.0,2.0,Editing,1,0.0,349.8107773152674,39.84666375988194
1002.94,68.0,186.25,3980,30400,3993600.0,4.0,Gaming,0,0.0,-2300.590998853458,20.649137572004044
1084.94,41.0,92.5,7490,128000,268800.0,4.0,Gaming,0,1.0,567.0968357733855,0.0
1369.94,320.0,196.5,17990,12800,569600.0,3.0,Editing,1,0.0,686.896724315894,0.0
1746.94,400.0,267.0,27980,19200,1190400.0,3.0,Office,2,0.0,1066.420420822658,0.06503364863586313
921.94,320.0,180.0,8480,17064,192000.0,1.0,Office,2,0.0,-948.5162062639952,26.542257882770105
1808.94,380.0,191.0,27480,34112,2969600.0,0.0,Office,2,0.0,-261.33141697236397,44.01260759244725
1147.94,131.0,120.5,10980,6400,448000.0,5.0,Office,2,0.0,-1949.569086924439,23.242421959106945
6738.439999999999,345.0,156.0,26980,166400,441600.0,0.0,Office,2,0.0,3433.157495888194,0.3742243723387989
1182.94,255.0,198.0,18990,51200,1996800.0,0.0,Editing,1,0.0,-412.0762708025593,43.92625116660692
657.94,215.0,184.0,3980,14932,422400.0,1.0,Office,2,0.0,-1610.7165369130216,25.742138596567795
1792.94,305.0,136.0,19980,19200,2073600.0,0.0,Editing,1,1.0,676.0150912209151,0.0
4717.939999999999,470.0,471.5,7980,28800,1062400.0,0.0,Gaming,0,0.0,1455.4158404949926,0.0
1027.44,225.0,127.0,16980,40000,166400.0,5.0,Gaming,0,0.0,-612.2233317546766,36.484206085822635
858.94,160.0,168.0,5480,70400,4710400.0,5.0,Editing,1,1.0,-2359.799872645688,33.53986387140725
7501.939999999999,405.0,261.5,27980,4264,2662400.0,5.0,Editing,1,0.0,4925.457477456237,0.10711778087296964
2754.9399999999996,161.0,153.5,12980,4264,332800.0,5.0,Office,2,0.0,-1050.8459521686423,31.784638128614343
1692.44,212.0,241.0,9540,134400,921600.0,0.0,Gaming,0,1.0,769.1065267102067,0.0
1247.94,303.0,191.0,8480,9600,358400.0,4.0,Office,2,0.0,-183.66860230975612,36.48398907513527
897.94,213.0,195.0,5980,17064,1024000.0,2.0,Office,2,0.0,-2865.7796303708424,21.409691439459987
2487.9399999999996,495.0,277.5,18890,3200,4761600.0,5.0,Gaming,0,0.0,1718.4312182377953,0.09187990370620167
820.44,125.0,149.0,2980,36800,416000.0,3.0,Editing,1,0.0,-2937.0792867393425,15.480859882088088
903.94,250.0,145.5,13990,128000,1203200.0,3.0,Gaming,0,0.0,297.2351042516741,0.7753123655352286
854.94,65.0,198.0,1480,85312,768000.0,2.0,Gaming,0,1.0,-2118.0208040980906,37.601444222646876
4969.939999999999,340.0,233.0,31980,243200,313600.0,1.0,Office,2,0.0,3983.6535288820446,0.0
2443.4399999999996,360.0,427.25,12980,217600,819200.0,1.0,Office,2,0.0,1095.0502231271112,0.9795884620034929
887.94,195.0,142.0,9970,10664,3379200.0,3.0,Gaming,0,1.0,-2687.6393923698315,32.56523353757627
31052.94000000001,745.0,237.0,58980,5332,2150400.0,0.0,Office,2,0.0,27756.903682361284,3.5649249857632688
1412.94,218.0,124.5,13980,11732,1433600.0,5.0,Editing,1,1.0,-518.3308676708521,42.928406131514436
1368.94,165.0,180.0,11980,48000,1792000.0,5.0,Office,2,0.0,-1010.0260931105872,34.69406389109236
790.94,90.0,117.5,2480,140800,844800.0,5.0,Editing,1,0.0,-1612.9048410401215,25.573613723488265
2869.939999999999,270.0,252.0,19870,17056,768000.0,5.0,Gaming,0,0.0,648.4071106512442,20.72199813797858
1202.94,291.0,69.0,25780,8532,2048000.0,5.0,Gaming,0,0.0,-754.7414475135829,36.72569172221111
20139.94000000001,795.0,206.0,68980,76800,7577600.0,5.0,Editing,1,1.0,19084.655323979634,0.0
913.94,240.0,262.0,9980,6400,537600.0,3.0,Office,2,0.0,44.80594152270521,35.90600482536266
4685.939999999999,365.0,142.0,28980,70400,4300800.0,1.0,Gaming,0,0.0,4050.47283497272,1.5908996618329674
3524.9399999999996,600.0,456.5,29870,6400,3379200.0,0.0,Office,2,0.0,1987.2326678134837,1.938591957801712
2212.9399999999996,485.0,164.5,34980,20800,1638400.0,0.0,Office,2,0.0,-225.99641701054543,36.415106148871395
3016.9399999999987,345.0,138.5,26590,46928,921600.0,1.0,Gaming,0,0.0,2402.932246802017,0.23845160750279187
1759.94,235.0,281.5,15980,153600,3532800.0,1.0,Gaming,0,0.0,374.57406990858635,18.859902854388665
1841.94,420.0,281.5,27480,28800,4096000.0,5.0,Office,2,0.0,-962.482910263956,37.97336207789719
3422.9399999999987,615.0,144.5,48980,12800,492800.0,5.0,Editing,1,0.0,1675.9982224625182,0.24196623030438538
7387.439999999999,365.0,128.0,37980,320000,908800.0,3.0,Office,2,0.0,3751.835401099158,0.0
2034.44,180.0,157.0,12890,147200,7884800.0,4.0,Office,2,1.0,1188.5724931726284,4.780478185734049
850.44,66.0,232.0,980,33600,320000.0,3.0,Editing,1,0.0,-1724.2792758318678,17.21457949831102
2773.9399999999996,335.0,261.5,27980,147200,2304000.0,0.0,Gaming,0,0.0,316.8920482292683,42.86382625274348
19886.940000000006,850.0,707.0,58970,128000,1088000.0,4.0,Gaming,0,0.0,16942.723659503466,0.0
1433.94,165.0,195.5,14990,119456,1049600.0,2.0,Editing,1,0.0,-867.0404401386227,37.24696046759338
2679.9399999999996,332.0,357.0,9540,12800,6144000.0,1.0,Office,2,0.0,-370.84233469817764,42.17727468433486
640.94,355.0,165.0,5480,29856,416000.0,3.0,Editing,1,0.0,-2636.1382582964675,14.834951591093896
1372.94,235.0,175.5,21980,230400,2457600.0,3.0,Gaming,0,1.0,-291.078218661301,51.77764500297284
719.44,155.0,159.5,2980,9600,1228800.0,3.0,Office,2,0.0,-1999.6581322601578,25.583430141515144
2702.9399999999996,405.0,261.5,12980,243200,2867200.0,3.0,Office,2,0.0,560.1582484775286,26.69450227418356
1925.94,415.0,191.0,35980,42656,332800.0,1.0,Gaming,0,0.0,-736.9422959065892,47.124179987854895
941.94,290.0,122.5,18890,34128,627200.0,4.0,Editing,1,0.0,-281.2378183003566,35.80771553490814
1426.94,120.0,160.5,2480,166400,3072000.0,5.0,Gaming,0,0.0,-2569.8559327143234,27.56431198274451
1093.94,213.0,191.0,5980,96000,390400.0,1.0,Gaming,0,1.0,472.8814814288751,2.303974841455966
1059.94,80.0,186.5,1250,44800,8806400.0,0.0,Gaming,0,1.0,-199.06963215951873,47.997996192439594
787.44,233.0,124.5,13980,38400,793600.0,1.0,Office,2,0.0,-3056.0562935801822,24.51739050789007
1176.94,275.0,208.5,18990,68256,5017600.0,3.0,Editing,1,1.0,-2549.8408999417215,33.87595979983764
1751.94,385.0,186.5,29870,16000,832000.0,0.0,Gaming,0,0.0,-1121.2774531192586,39.683032395906444
1522.94,300.0,263.0,9970,307200,339200.0,5.0,Gaming,0,0.0,486.5856199315276,0.0
